org.activiti.spring.boot.tasks.TaskRuntimeStandaloneTaskTest.cCleanUpWithAdmin,39.75
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.aCreateStandaloneTaskForAnotherAssignee,37.72
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.cCreateStandaloneTaskForGroupAndClaim,35.36
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.dCleanUpWithAdmin,41.03
org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates,38.31
org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.cCleanUpWithAdmin,39.18
org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.cCleanUpWithAdmin,41.58
org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,9.20
org.apache.dubbo.common.serialize.fst.FstObjectInputTest.testEmptyByteArrayForEmptyInput,7.60
org.apache.dubbo.common.serialize.fst.FstObjectOutputTest.testWriteBool,9.87
org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testSize,37.08
org.apache.dubbo.rpc.cluster.StickyTest.testStickyNoCheck,24.85
org.apache.dubbo.rpc.cluster.support.AbstractClusterInvokerTest.testBindingAttachment,17.68
org.apache.dubbo.rpc.cluster.support.ForkingClusterInvokerTest.testClearRpcContext,19.40
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangeServiceNotExport,486.55
org.apache.dubbo.rpc.proxy.javassist.JavassistProxyFactoryTest.testGetInvoker,20.13
org.apache.dubbo.rpc.proxy.jdk.JdkProxyFactoryTest.testGetInvoker,19.38
org.apache.hadoop.mapreduce.v2.app.TestMRAppMaster.testMRAppMasterMidLock,584.85
org.apache.struts2.components.PortletUrlRendererTest.testIsPortelModeChanged,15.35
org.apache.struts2.components.PortletUrlRendererTest.testRenderUrlWithNamespace,18.67
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testModeChangeUsingPortletWidgets,17.30
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testProcessAction_ok,16.21
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testRender_ok,17.43
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testModeChangeUsingPortletWidgets,14.98
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testProcessAction_ok,14.75
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testRender_ok,16.85
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testCopyValueStackFromEventToRenderPhase,16.11
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testDoNotRestoreValueStackInRenderPhaseWhenProperPrg,16.99
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testRestoreValueStackInRenderPhaseWhenNotProperPrg,15.27
org.apache.struts2.views.jsp.PortletUrlTagTest.testActionUrl,13.71
org.apache.struts2.views.jsp.PortletUrlTagTest.testEnsureParamsAreStringArrays,16.88
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrl,15.29
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrlWithNestedParam,15.50
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrlWithTwoNestedParam,15.49
org.apache.struts2.views.jsp.PortletUrlTagTest.testSetPortletMode,15.44
org.apache.struts2.views.jsp.PortletUrlTagTest.testSetWindowState,16.86
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithMethod,15.90
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithNoActionOrMethod,16.84
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithQueryParams,14.43
org.apache.struts2.views.jsp.PortletUrlTagTest.testWhenPortletModeDiffersFromCurrentAndNoParametersAreSetRenderTheDefaults,15.21
org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,27.24
org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,23.66
org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,22.39
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,26.15
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,27.18
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,23.02
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,23.90
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,25.27
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,24.85
