org.activiti.spring.boot.tasks.TaskRuntimeStandaloneTaskTest.cCleanUpWithAdmin,38.64
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.aCreateStandaloneTaskForAnotherAssignee,36.58
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.cCreateStandaloneTaskForGroupAndClaim,37.96
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.dCleanUpWithAdmin,34.89
org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates,38.83
org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.cCleanUpWithAdmin,32.99
org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.cCleanUpWithAdmin,42.24
org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,7.55
org.apache.dubbo.common.serialize.fst.FstObjectInputTest.testEmptyByteArrayForEmptyInput,6.15
org.apache.dubbo.common.serialize.fst.FstObjectOutputTest.testWriteBool,8.21
org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testSize,52.91
org.apache.dubbo.rpc.cluster.StickyTest.testStickyNoCheck,25.28
org.apache.dubbo.rpc.cluster.support.AbstractClusterInvokerTest.testBindingAttachment,18.78
org.apache.dubbo.rpc.cluster.support.ForkingClusterInvokerTest.testClearRpcContext,21.00
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangeServiceNotExport,445.35
org.apache.dubbo.rpc.proxy.javassist.JavassistProxyFactoryTest.testGetInvoker,19.05
org.apache.dubbo.rpc.proxy.jdk.JdkProxyFactoryTest.testGetInvoker,14.80
org.apache.hadoop.mapreduce.v2.app.TestMRAppMaster.testMRAppMasterMidLock,512.80
org.apache.struts2.components.PortletUrlRendererTest.testIsPortelModeChanged,17.89
org.apache.struts2.components.PortletUrlRendererTest.testRenderUrlWithNamespace,18.09
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testModeChangeUsingPortletWidgets,16.78
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testProcessAction_ok,15.51
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testRender_ok,17.64
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testModeChangeUsingPortletWidgets,14.82
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testProcessAction_ok,17.40
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testRender_ok,17.95
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testCopyValueStackFromEventToRenderPhase,16.49
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testDoNotRestoreValueStackInRenderPhaseWhenProperPrg,16.48
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testRestoreValueStackInRenderPhaseWhenNotProperPrg,15.45
org.apache.struts2.views.jsp.PortletUrlTagTest.testActionUrl,15.38
org.apache.struts2.views.jsp.PortletUrlTagTest.testEnsureParamsAreStringArrays,16.86
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrl,15.89
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrlWithNestedParam,16.28
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrlWithTwoNestedParam,15.66
org.apache.struts2.views.jsp.PortletUrlTagTest.testSetPortletMode,17.05
org.apache.struts2.views.jsp.PortletUrlTagTest.testSetWindowState,17.67
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithMethod,15.46
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithNoActionOrMethod,17.21
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithQueryParams,15.97
org.apache.struts2.views.jsp.PortletUrlTagTest.testWhenPortletModeDiffersFromCurrentAndNoParametersAreSetRenderTheDefaults,13.63
org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,27.80
org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,26.13
org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,27.31
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,25.04
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,24.84
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,26.25
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,29.24
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,25.04
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,26.55
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,24.69
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,25.51
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,27.10
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,26.60
