alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,114.918402900,57.137663902
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,111.174665691,59.744218513
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,171.254388126,239.176468627
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,106.175240060,93.235061500
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,129.754059175,152.899667799
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,166.268329759,170.427996826
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,121.806219781,138.899828275
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,100.229170515,36.289835392
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,97.056000453,60.092324251
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,137.860294691,177.764812589
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,128.811736623,196.606930254
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,121.537703890,87.602877250
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,129.775668340,166.994707665
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,183.367145465,208.119306284
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,190.670661819,194.213679860
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,129.789764991,153.645605726
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,131.146841482,62.921703036
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,86.785399424,13.934437123
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,134.118799763,111.808887000
alibaba_fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,brittle,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,157.277637628,222.767693321
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,147.507658022,15.174537833
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,74.982179383,8.558518749
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,157.289262353,14.996153587
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,72.390062524,11.795341293
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,217.214250307,16.974535311
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,51.849827430,8.228872557
vmware_admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,compute,brittle,com.vmware.admiral.compute.container.GroupResourcePlacementServiceTest.testMemoryPlacementReservationRequest,227.601661929,15.660598493
