org.activiti.spring.boot.tasks.TaskRuntimeStandaloneTaskTest.cCleanUpWithAdmin,44.09
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.aCreateStandaloneTaskForAnotherAssignee,37.44
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.cCreateStandaloneTaskForGroupAndClaim,38.83
org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.dCleanUpWithAdmin,39.35
org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates,35.77
org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.cCleanUpWithAdmin,38.47
org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.cCleanUpWithAdmin,46.14
org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,9.53
org.apache.dubbo.common.serialize.fst.FstObjectInputTest.testEmptyByteArrayForEmptyInput,8.76
org.apache.dubbo.common.serialize.fst.FstObjectOutputTest.testWriteBool,12.61
org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testSize,52.20
org.apache.dubbo.rpc.cluster.StickyTest.testStickyNoCheck,24.97
org.apache.dubbo.rpc.cluster.support.AbstractClusterInvokerTest.testBindingAttachment,24.56
org.apache.dubbo.rpc.cluster.support.ForkingClusterInvokerTest.testClearRpcContext,26.12
org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangeServiceNotExport,484.56
org.apache.dubbo.rpc.proxy.javassist.JavassistProxyFactoryTest.testGetInvoker,26.75
org.apache.dubbo.rpc.proxy.jdk.JdkProxyFactoryTest.testGetInvoker,22.98
org.apache.hadoop.mapreduce.v2.app.TestMRAppMaster.testMRAppMasterMidLock,629.83
org.apache.struts2.components.PortletUrlRendererTest.testIsPortelModeChanged,20.71
org.apache.struts2.components.PortletUrlRendererTest.testRenderUrlWithNamespace,22.91
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testModeChangeUsingPortletWidgets,19.23
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testProcessAction_ok,17.25
org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testRender_ok,18.52
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testModeChangeUsingPortletWidgets,17.54
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testProcessAction_ok,17.77
org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testRender_ok,18.80
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testCopyValueStackFromEventToRenderPhase,21.58
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testDoNotRestoreValueStackInRenderPhaseWhenProperPrg,22.15
org.apache.struts2.portlet.interceptor.PortletStateInterceptorTest.testRestoreValueStackInRenderPhaseWhenNotProperPrg,20.50
org.apache.struts2.views.jsp.PortletUrlTagTest.testActionUrl,19.74
org.apache.struts2.views.jsp.PortletUrlTagTest.testEnsureParamsAreStringArrays,19.39
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrl,22.58
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrlWithNestedParam,23.10
org.apache.struts2.views.jsp.PortletUrlTagTest.testResourceUrlWithTwoNestedParam,22.54
org.apache.struts2.views.jsp.PortletUrlTagTest.testSetPortletMode,21.26
org.apache.struts2.views.jsp.PortletUrlTagTest.testSetWindowState,23.18
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithMethod,21.87
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithNoActionOrMethod,22.21
org.apache.struts2.views.jsp.PortletUrlTagTest.testUrlWithQueryParams,20.21
org.apache.struts2.views.jsp.PortletUrlTagTest.testWhenPortletModeDiffersFromCurrentAndNoParametersAreSetRenderTheDefaults,20.42
org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,34.59
org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,33.33
org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,33.07
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,33.88
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,36.10
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,32.64
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,37.79
org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,34.42
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,34.67
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,34.00
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,33.69
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,35.33
